# narrate replay uk100fut 2026-08-10 00:00:00+00:00 -> 2026-08-14 10:00:00+00:00 stack 1h/15min/1min (narrative-only=True)
# convention: bars stamped by CLOSE time; store/TradingView open-time stamp = close - TF
# state @ window start: 1h: phase=RANGING trend=+1 age=0 atr=21.2 close=10896.4 | 15min: phase=RANGING trend=-1 age=17 atr=6.1 close=10896.1; active hypotheses: none
timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-08-11T17:22:00+00:00,2026-08-11T17:21:00+00:00,VALIDATED_ADVANCE_1min_OBSERVATIONAL,10833.3,,post_close,SIGNATURE_MOMENT,,,narrate,,,,prior_session_low,10831.1,2.2,0.2
2026-08-11T17:30:00+00:00,2026-08-11T17:29:00+00:00,EFFORTLESS_DECLINE_1h_OBSERVATIONAL,10834.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T17:48:00+00:00,2026-08-11T17:47:00+00:00,APATHY_1min_OBSERVATIONAL,10828.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,session_low,10826.6,1.5,0.16
2026-08-11T17:58:00+00:00,2026-08-11T17:57:00+00:00,ABSORPTION_1min_OBSERVATIONAL,10826.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,-0.5,-0.05
2026-08-11T17:59:00+00:00,2026-08-11T17:58:00+00:00,VALIDATED_ADVANCE_1min_OBSERVATIONAL,10827.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,0.5,0.05
2026-08-11T18:03:00+00:00,2026-08-11T18:02:00+00:00,VALIDATED_DECLINE_3min_OBSERVATIONAL,10818.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:05:00+00:00,2026-08-11T18:04:00+00:00,VALIDATED_DECLINE_5min_OBSERVATIONAL,10818.1,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:06:00+00:00,2026-08-11T18:05:00+00:00,ABSORPTION_3min_OBSERVATIONAL,10819.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:08:00+00:00,2026-08-11T18:07:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10821.8,,post_close,SIGNATURE_MOMENT,,,narrate,,,,session_low,10817.6,4.2,0.49
2026-08-11T18:30:00+00:00,2026-08-11T18:29:00+00:00,EFFORTLESS_DECLINE_1h_OBSERVATIONAL,10815.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:30:00+00:00,2026-08-11T18:29:00+00:00,EFFORTLESS_DECLINE_30min_OBSERVATIONAL,10815.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:30:00+00:00,2026-08-11T18:29:00+00:00,EFFORTLESS_DECLINE_5min_OBSERVATIONAL,10815.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:30:00+00:00,2026-08-11T18:29:00+00:00,VALIDATED_DECLINE_3min_OBSERVATIONAL,10815.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:32:00+00:00,2026-08-11T18:31:00+00:00,VALIDATED_ADVANCE_1min_OBSERVATIONAL,10821.8,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,-4.8,-0.58
2026-08-11T18:33:00+00:00,2026-08-11T18:32:00+00:00,VALIDATED_ADVANCE_3min_OBSERVATIONAL,10822.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:33:00+00:00,2026-08-11T18:32:00+00:00,VALIDATED_ADVANCE_1min_OBSERVATIONAL,10822.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,-4.0,-0.48
2026-08-11T18:35:00+00:00,2026-08-11T18:34:00+00:00,VALIDATED_ADVANCE_5min_OBSERVATIONAL,10822.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:36:00+00:00,2026-08-11T18:35:00+00:00,SPRING_3min_OBSERVATIONAL,10820.8,LONG,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T18:37:00+00:00,2026-08-11T18:36:00+00:00,ABSORPTION_1min_OBSERVATIONAL,10823.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,-3.0,-0.36
2026-08-11T18:40:00+00:00,2026-08-11T18:39:00+00:00,APATHY_1min_OBSERVATIONAL,10823.8,,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10826.6,-2.8,-0.34
