time,open,high,low,close,volume,n_bars,cash_frac,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2025-02-03 12:00:00+00:00,21348.7,21468.7,21262.7,21414.2,30321,4,1.0,0.9000000000014552,True,2025-02-03 12:00:00,12.0,2025-02-03,True,False
2025-02-03 16:00:00+00:00,21413.2,21461.2,21347.2,21447.2,21402,4,0.25,2.0,True,2025-02-03 16:00:00,16.0,2025-02-03,True,False
2025-02-03 20:00:00+00:00,21448.7,21555.2,21395.2,21520.2,6818,3,0.0,4.666666666666667,True,2025-02-03 20:00:00,20.0,2025-02-03,False,False
2025-02-04 00:00:00+00:00,21519.3,21521.1,21438.0,21443.0,2223,4,0.0,6.0,True,2025-02-04 00:00:00,0.0,2025-02-04,False,False
2025-02-04 04:00:00+00:00,21445.0,21490.5,21296.5,21462.5,5102,4,0.0,5.0,True,2025-02-04 04:00:00,4.0,2025-02-04,False,False
2025-02-04 08:00:00+00:00,21462.5,21506.0,21297.5,21434.0,18525,4,1.0,0.9000000000014552,True,2025-02-04 08:00:00,8.0,2025-02-04,True,False
2025-02-04 12:00:00+00:00,21433.5,21515.5,21410.5,21471.5,14671,4,1.0,0.9000000000014552,True,2025-02-04 12:00:00,12.0,2025-02-04,True,False
2025-02-04 16:00:00+00:00,21472.0,21516.0,21465.5,21488.0,10141,4,0.25,2.0,True,2025-02-04 16:00:00,16.0,2025-02-04,True,False
2025-02-04 20:00:00+00:00,21488.5,21498.0,21430.6,21438.0,5930,3,0.0,4.666666666666667,True,2025-02-04 20:00:00,20.0,2025-02-04,False,False
2025-02-05 00:00:00+00:00,21439.1,21496.3,21425.3,21428.8,1992,4,0.0,6.0,True,2025-02-05 00:00:00,0.0,2025-02-05,False,False
2025-02-05 04:00:00+00:00,21429.3,21451.3,21392.8,21395.3,3173,4,0.0,5.0,True,2025-02-05 04:00:00,4.0,2025-02-05,False,False
2025-02-05 08:00:00+00:00,21395.3,21506.3,21383.8,21493.3,16207,4,1.0,0.8999999999978172,True,2025-02-05 08:00:00,8.0,2025-02-05,True,False
2025-02-05 12:00:00+00:00,21492.8,21546.3,21475.3,21533.8,14306,4,1.0,0.8999999999978172,True,2025-02-05 12:00:00,12.0,2025-02-05,True,False
2025-02-05 16:00:00+00:00,21530.8,21618.3,21522.8,21609.3,9407,4,0.25,2.0,True,2025-02-05 16:00:00,16.0,2025-02-05,True,False
2025-02-05 20:00:00+00:00,21609.8,21650.5,21609.3,21648.3,3680,3,0.0,4.666666666666667,True,2025-02-05 20:00:00,20.0,2025-02-05,False,False
2025-02-06 00:00:00+00:00,21646.5,21678.7,21637.7,21645.7,1700,4,0.0,6.0,True,2025-02-06 00:00:00,0.0,2025-02-06,False,False
2025-02-06 04:00:00+00:00,21645.2,21710.7,21644.2,21684.7,2341,4,0.0,5.0,True,2025-02-06 04:00:00,4.0,2025-02-06,False,False
